nasa1824.mtx,1753698,1713744,42,9,39946,1494162,36,9,257501,1273512,33,8,474464,1117998,33,6,625947
circuit_1.mtx,23721430,22026936,2571,1,1694486,21966360,2504,1,1752296,21611190,136,1,2099648,20982210,136,1,2699958
G27.mtx,1648800,1443246,37,15,205546,1317708,33,12,315000,1208022,28,10,410494,1073976,25,7,526486
lock2232.mtx,4828780,4758480,48,0,70268,4758480,48,0,70268,4764528,48,0,64244,4764528,48,0,64244
spaceShuttleEntry_3.mtx,5825415,5078280,1700,4,747136,4946742,23,2,874887,5097222,1700,4,728185,4943166,23,2,878475
tumorAntiAngiogenesis_6.mtx,454215,401004,461,2,53203,397878,461,2,56330,397716,461,2,56490,399168,461,2,55036
CollegeMsg.mtx,1235003,1132488,237,0,102507,1122498,237,0,111430,1107228,237,0,127041,1104156,237,0,129707
dendrimer.mtx,10423580,10312536,229,31,111001,9473148,228,28,948964,10363458,229,31,60114,9509262,228,28,912909
